id,state,lgbt,FUNDOTHSTATE,FUNDLOCALGOV,FUNDSMHA,FUNDSTATEWELFARE,FUNDSTATEJUV,FUNDSTATEEDUC
201906529,NC,1,0,0,0,0,0,0
201906530,NC,1,0,0,0,1,1,0
201906531,NC,0,1,0,1,0,0,0
201906532,NC,0,0,0,1,0,0,0
201906533,NC,0,0,0,0,0,0,0
201906534,NC,0,0,0,0,0,0,0
201906535,NC,1,0,0,0,0,0,0
201906536,NC,0,1,1,1,0,0,0
201906537,NC,1,0,0,1,0,1,0
201906538,NC,1,0,0,0,0,0,0
201906539,NC,0,1,1,1,1,1,1
201906540,NC,0,0,0,1,0,0,0
201906541,NC,1,0,0,0,0,0,0
201906542,NC,0,0,0,0,0,0,0
201906543,NC,0,0,0,1,1,1,0
201906544,NC,0,0,0,0,0,0,0
201906545,NC,0,0,0,1,1,0,1
201906546,NC,0,0,1,1,0,0,0
201906547,NC,0,1,0,1,0,0,0
201906548,NC,0,0,1,1,1,0,0
201906549,NC,1,1,0,1,1,1,0
201906550,NC,0,0,0,0,0,0,0
201906551,NC,0,0,0,0,0,0,0
201906552,NC,0,0,0,1,0,0,0
201906553,NC,0,0,0,0,1,0,0
201906554,NC,0,1,0,1,1,0,0
201906555,NC,0,1,0,1,1,0,0
201906556,NC,0,0,0,0,0,0,0
201906557,NC,0,0,1,1,1,0,0
201906558,NC,0,1,1,1,1,1,1
201906559,NC,1,0,1,1,0,0,0
201906560,NC,1,1,1,1,0,1,0
201906561,NC,1,1,1,1,0,1,0
201906562,NC,0,1,0,1,0,0,0
201906563,NC,0,0,0,1,0,0,0
201906564,NC,0,0,0,1,1,0,0
201906565,NC,1,0,0,1,0,0,0
201906566,NC,0,1,0,0,0,0,0
201906567,NC,0,1,1,1,1,0,0
201906568,NC,0,0,0,1,0,0,0
201906569,NC,0,0,0,1,0,0,0
201906570,NC,0,0,0,1,1,0,0
201906571,NC,0,0,0,1,1,1,0
201906572,NC,0,1,1,1,0,0,0
201906573,NC,1,1,1,1,1,1,1
201906574,NC,1,0,0,1,0,0,0
201906575,NC,1,0,0,0,0,0,0
201906576,NC,1,1,1,1,1,1,1
201906577,NC,0,0,0,0,0,0,0
201906578,NC,0,1,1,0,1,1,1
201906579,NC,1,1,1,1,0,1,1
201906580,NC,0,0,0,0,0,0,0
201906581,NC,0,1,1,0,0,0,0
201906582,NC,0,0,0,0,0,0,0
201906583,NC,0,1,1,1,1,0,0
201906584,NC,0,0,0,1,1,0,0
201906585,NC,1,1,1,1,0,1,1
201906586,NC,0,0,0,0,0,0,0
201906587,NC,0,0,1,1,1,1,0
201906588,NC,0,1,1,1,1,1,0
201906589,NC,0,1,0,1,0,1,0
201906590,NC,0,0,0,1,0,0,0
201906591,NC,0,0,0,1,0,0,0
201906592,NC,0,0,0,1,0,0,0
201906593,NC,0,0,0,0,0,0,0
201906594,NC,0,0,0,0,0,0,0
201906595,NC,1,0,0,0,0,0,0
201906596,NC,1,0,0,0,0,0,0
201906597,NC,0,0,0,0,0,0,0
201906598,NC,0,0,0,1,1,1,0
201906599,NC,0,0,0,0,0,0,0
201906600,NC,0,0,0,1,0,0,0
201906601,NC,0,1,1,1,1,1,1
201906602,NC,0,0,0,1,1,1,0
201906603,NC,0,0,0,0,0,0,0
201906604,NC,0,0,1,0,1,0,0
201906605,NC,0,0,0,1,0,0,0
201906606,NC,0,0,0,1,0,0,1
201906607,NC,0,0,0,1,0,0,0
201906608,NC,0,0,0,0,0,0,0
201906609,NC,1,0,0,0,0,0,0
201906610,NC,0,1,1,1,1,0,0
201906611,NC,0,1,1,1,1,1,0
201906612,NC,0,1,1,1,1,1,1
201906613,NC,0,1,1,1,1,0,0
201906614,NC,1,0,0,1,1,0,0
201906615,NC,0,0,0,0,0,0,0
201906616,NC,0,1,1,1,1,0,0
201906617,NC,0,0,0,0,0,0,0
201906618,NC,0,0,0,1,1,0,0
201906619,NC,0,1,0,1,0,0,1
201906620,NC,0,1,1,1,0,0,0
201906621,NC,0,1,1,1,0,0,0
201906622,NC,0,0,0,1,0,0,0
201906623,NC,0,0,0,1,1,1,0
201906624,NC,0,0,0,0,0,0,0
201906625,NC,1,0,0,1,0,1,0
201906626,NC,0,1,1,0,0,0,0
201906627,NC,0,0,1,0,1,1,0
201906628,NC,0,0,0,0,0,0,0
201906629,NC,0,0,0,0,0,0,0
201906630,NC,0,0,0,0,0,0,0
201906631,NC,0,1,1,1,0,0,1
201906632,NC,0,0,0,1,0,0,0
201906633,NC,0,0,0,1,0,0,0
201906634,NC,0,1,1,1,0,0,0
201906635,NC,0,1,1,1,1,0,0
201906636,NC,0,0,0,1,0,0,0
201906637,NC,0,1,1,1,1,0,0
201906638,NC,0,0,0,0,0,0,0
201906639,NC,0,0,0,1,0,0,0
201906640,NC,0,1,1,1,0,0,0
201906641,NC,0,0,1,1,1,0,0
201906642,NC,0,0,0,0,0,0,0
201906643,NC,1,0,1,0,0,1,0
201906644,NC,0,0,0,0,0,0,0
201906645,NC,1,1,0,1,1,1,1
201906646,NC,0,0,0,0,0,1,0
201906647,NC,0,0,1,1,1,0,0
201906648,NC,0,0,0,0,0,0,0
201906649,NC,0,1,1,1,0,0,0
201906650,NC,0,0,1,1,0,0,0
201906651,NC,0,1,1,1,1,1,1
201906652,NC,0,1,0,1,0,0,0
201906653,NC,0,0,0,0,0,0,0
201906654,NC,0,0,0,1,0,0,0
201906655,NC,0,0,0,1,1,0,0
201906656,NC,0,1,1,1,1,0,0
201906657,NC,0,1,1,1,0,0,0
201906658,NC,0,0,0,1,0,0,0
201906659,NC,1,1,1,1,0,1,0
201906660,NC,1,0,0,1,0,1,0
201906661,NC,0,1,1,1,1,1,1
201906662,NC,1,1,1,1,1,1,1
201906663,NC,0,0,0,0,0,0,0
201906664,NC,1,1,1,1,1,1,1
201906665,NC,0,1,1,1,1,1,1
201906666,NC,1,0,0,0,1,0,1
201906667,NC,1,1,0,1,1,1,0
201906668,NC,1,1,1,1,0,0,0
201906669,NC,1,0,0,0,0,0,0
201906670,NC,0,0,0,1,1,0,0
201906671,NC,0,0,0,1,0,0,0
201906672,NC,0,0,0,1,1,1,0
201906673,NC,0,1,1,1,0,0,0
201906674,NC,0,0,0,0,0,0,0
201906675,NC,1,0,0,0,0,0,0
201906676,NC,0,0,0,0,0,0,0
201906677,NC,0,0,0,0,0,0,0
201906678,NC,1,0,0,1,1,1,0
201906679,NC,0,1,1,1,1,1,0
201906680,NC,0,1,1,0,0,0,0
201906681,NC,0,1,1,0,0,0,0
201906682,NC,0,0,0,1,0,0,0
201906683,NC,0,1,0,0,0,0,0
201906684,NC,0,0,0,0,0,0,0
201906685,NC,0,0,0,0,0,0,0
201906686,NC,0,1,0,1,1,0,1
201906687,NC,1,0,0,0,1,0,0
201906688,NC,0,0,0,0,0,0,0
201906689,NC,0,0,0,0,0,0,0
201906690,NC,0,0,0,1,1,0,0
201906691,NC,0,0,0,0,1,0,0
201906692,NC,0,0,0,0,1,0,0
201906693,NC,0,1,1,1,1,1,1
201906694,NC,0,1,0,0,1,0,0
201906695,NC,0,0,0,0,0,1,0
201906696,NC,1,0,0,0,1,0,0
201906697,NC,0,1,1,1,1,1,0
201906698,NC,0,1,1,1,1,1,1
201906699,NC,0,0,0,0,0,0,0
201906700,NC,1,0,0,1,0,0,0
201906701,NC,0,1,1,1,0,0,0
201906702,NC,1,1,1,1,1,1,1
201906703,NC,0,0,0,1,0,0,0
201906704,NC,0,1,1,1,1,0,1
201906705,NC,0,1,1,0,1,0,0
201906706,NC,0,0,0,0,0,0,0
201906707,NC,1,0,0,1,1,0,0
201906708,NC,0,0,0,0,1,0,0
201906709,NC,1,1,0,1,1,1,0
201906710,NC,0,0,0,1,0,0,0
201906711,NC,0,0,0,0,0,0,0
201906712,NC,1,0,0,0,0,0,0
201906713,NC,0,1,1,1,1,1,0
201906714,NC,1,0,1,1,1,1,0
201906715,NC,1,1,1,1,1,1,1
201906716,NC,0,0,0,0,0,0,0
201906717,NC,0,0,0,0,0,0,0
201906718,NC,0,0,0,0,0,0,0
201906719,NC,1,0,1,0,0,0,0
201906720,NC,0,0,0,0,0,0,0
201906721,NC,1,0,0,1,1,1,0
201906722,NC,0,0,1,1,1,1,0
201906723,NC,0,0,0,1,0,0,0
201906724,NC,1,1,1,1,1,1,0
201906725,NC,0,0,0,0,0,0,0
201906726,NC,0,1,1,1,1,1,0
201906727,NC,1,1,1,0,1,1,1
201906728,NC,0,0,0,0,0,0,0
201906729,NC,0,0,0,0,0,0,0
201906730,NC,0,1,0,1,0,0,0
201906731,NC,0,0,1,1,0,0,0
201906732,NC,0,0,1,1,1,0,0
201906733,NC,0,0,0,0,0,0,0
201906734,NC,0,0,1,1,1,1,0
201906735,NC,0,0,1,1,1,1,0
201906736,NC,0,0,0,0,0,1,0
201906737,NC,0,1,1,1,1,1,1
201906738,NC,0,0,1,1,1,0,0
201906739,NC,0,0,0,0,0,0,0
201906740,NC,1,0,0,0,0,0,0
201906741,NC,0,0,0,1,0,0,0
201906742,NC,0,0,0,0,0,0,0
201906743,NC,1,0,0,0,0,0,0
201906744,NC,0,0,0,1,0,0,0
201906745,NC,0,0,0,1,0,0,0
201906746,NC,1,0,0,1,0,0,0
201906747,NC,0,1,1,1,0,0,0
201906748,NC,0,1,1,1,1,1,0
201906749,NC,0,0,0,0,0,0,0
201906750,NC,0,1,1,1,1,0,0
201906751,NC,0,0,1,1,0,0,0
201906752,NC,1,1,1,1,1,1,1
201906753,NC,0,0,0,0,1,0,0
201906754,NC,0,1,1,1,0,0,0
201906755,NC,0,1,1,1,0,0,0
201906756,NC,0,1,1,1,0,0,0
201906757,NC,0,0,0,0,0,0,0
201906758,NC,0,0,0,1,0,0,0
201906759,NC,0,0,0,0,0,0,0
201906760,NC,1,0,1,1,1,1,0
201906761,NC,0,1,1,1,1,1,0
201906762,NC,0,1,1,1,1,1,1
201906763,NC,0,0,0,1,0,0,0
201906764,NC,1,0,0,0,0,0,0
201906765,NC,0,0,0,0,1,0,0
201906766,NC,0,0,0,1,1,1,0
201906767,NC,0,0,0,0,0,0,0
201906768,NC,1,-1,-1,-1,-1,-1,-1
201906769,NC,0,0,0,0,0,1,0
201906770,NC,1,-1,-1,-1,-1,-1,-1
201906771,NC,0,1,1,1,0,0,0
201906772,NC,1,0,0,0,0,0,0
201906773,NC,0,0,0,1,1,0,0
201906774,NC,1,1,0,1,1,1,1
201906775,NC,0,0,0,1,0,0,0
201906776,NC,0,0,1,1,0,0,0
201906777,NC,1,0,0,1,0,1,0
201906778,NC,0,0,0,1,1,0,0
201906779,NC,0,0,0,1,0,1,0
201906780,NC,0,0,1,1,0,0,0
201906781,NC,1,1,1,1,1,1,1
201906782,NC,1,0,0,0,0,0,0
201906783,NC,0,0,0,0,0,0,0
201906784,NC,1,0,0,0,0,0,0
201906785,NC,1,0,0,0,0,0,0
201906786,NC,0,0,0,0,0,0,0
201906787,NC,0,0,1,1,1,0,0
201906788,NC,0,0,0,0,0,0,0
201906789,NC,1,0,0,0,0,0,0
201906790,NC,0,0,0,1,1,0,1
201906791,NC,0,0,0,1,1,1,0
201906792,NC,1,0,1,1,1,1,0
201906793,NC,1,0,1,1,1,1,0
201906794,NC,0,1,0,1,0,0,0
201906795,NC,0,0,0,1,0,0,1
201906796,NC,1,0,1,1,1,1,1
201906797,NC,0,1,0,1,1,1,0
201906798,NC,0,0,0,0,0,0,0
201906799,NC,0,0,0,0,0,0,0
201906800,NC,0,1,1,1,1,0,0
201906801,NC,0,1,1,1,0,0,0
201906802,NC,0,0,0,0,0,0,0
201906803,NC,0,0,1,1,0,0,0
201906804,NC,0,1,1,1,1,1,1
201906805,NC,0,1,1,1,0,0,1
201906806,NC,1,1,1,1,1,1,1
201906807,NC,0,0,1,1,1,1,0
201906808,NC,0,1,1,1,1,1,1
201906809,NC,0,0,0,1,0,0,0
201906810,NC,0,0,0,1,1,1,0
201906811,NC,0,0,0,1,1,0,0
201906812,ND,0,1,0,1,1,1,0
201906813,ND,0,0,0,0,0,0,0
201906814,ND,0,0,0,1,1,1,0
201906815,ND,0,1,0,0,0,1,1
201906816,ND,1,1,1,1,1,1,1
201906817,ND,0,0,0,1,0,0,0
201906818,ND,0,1,1,1,0,0,0
201906819,ND,0,0,0,0,0,0,0
201906820,ND,0,0,0,0,0,0,0
201906821,ND,0,0,0,1,1,0,0
201906822,ND,0,1,1,1,1,1,1
201906823,ND,0,1,1,1,1,1,1
201906824,ND,0,0,1,0,1,1,0
201906825,ND,1,1,1,1,1,1,1
201906826,ND,0,1,1,1,1,1,1
201906827,ND,0,0,0,0,0,0,0
201906828,ND,0,0,0,0,0,0,0
201906829,ND,1,1,0,1,1,1,0
201906830,ND,0,1,1,1,1,1,1
201906831,ND,0,1,1,1,1,1,0
201906832,ND,0,1,1,1,1,1,1
201906833,ND,1,0,0,0,0,0,0
201906834,ND,0,0,0,0,0,0,0
201906835,ND,1,0,0,0,0,0,0
201906836,ND,0,0,0,1,1,0,0
201906837,ND,0,1,0,1,0,0,0
201906838,ND,0,1,0,1,1,0,0
201906839,ND,0,0,0,0,0,1,0
201906840,ND,0,1,1,1,1,1,1
201906841,ND,0,1,1,1,1,1,1
201906842,ND,0,1,1,1,1,1,1
201906843,ND,0,1,1,1,1,1,1
201906844,ND,0,0,0,0,0,0,0
201906845,NE,0,1,1,1,0,0,0
201906846,NE,0,0,0,0,0,0,0
201906847,NE,0,0,0,1,1,0,0
201906848,NE,0,1,0,1,1,1,0
201906849,NE,0,0,0,1,0,0,0
201906850,NE,0,0,0,1,0,0,0
201906851,NE,0,0,0,1,0,0,0
201906852,NE,0,0,0,0,1,0,0
201906853,NE,0,1,1,1,1,1,1
201906854,NE,1,1,1,1,1,1,0
201906855,NE,1,0,1,0,1,0,0
201906856,NE,0,0,0,1,0,0,0
201906857,NE,0,1,0,1,1,1,0
201906858,NE,0,0,0,1,0,1,0
201906859,NE,0,1,1,1,1,1,1
201906860,NE,0,1,1,1,1,1,1
201906861,NE,0,0,0,0,1,0,0
201906862,NE,0,1,1,1,1,1,1
201906863,NE,0,0,0,0,0,0,0
201906864,NE,0,0,1,1,0,0,0
201906865,NE,0,1,1,1,1,1,0
201906866,NE,0,1,1,1,1,1,0
201906867,NE,0,1,1,1,1,1,1
201906868,NE,0,0,0,1,1,0,0
201906869,NE,1,0,1,1,0,0,0
201906870,NE,0,1,1,1,0,0,0
201906871,NE,0,1,1,1,1,1,1
201906872,NE,0,1,1,1,1,1,1
201906873,NE,0,0,1,0,1,1,0
201906874,NE,0,1,1,1,1,1,1
201906875,NE,1,1,1,1,1,1,1
201906876,NE,0,0,1,1,1,1,0
201906877,NE,0,0,1,1,1,1,0
201906878,NE,0,0,1,1,0,1,0
201906879,NE,1,1,1,1,1,1,1
201906880,NE,0,0,1,1,0,0,0
201906881,NE,1,1,1,1,1,1,1
201906882,NE,0,0,1,1,0,0,0
201906883,NE,0,1,1,1,0,1,0
201906884,NE,0,1,1,0,1,1,0
201906885,NE,0,0,0,0,0,0,0
201906886,NE,1,1,1,1,1,1,0
201906887,NE,0,1,1,1,0,0,1
201906888,NE,0,0,0,0,0,0,0
201906889,NE,0,1,1,1,0,0,1
201906890,NE,0,1,1,1,1,1,1
201906891,NE,0,1,1,1,1,1,1
201906892,NE,1,1,0,0,0,0,0
201906893,NE,0,0,1,1,0,0,0
201906894,NE,1,1,1,1,1,1,1
201906895,NE,1,1,1,1,1,1,1
201906896,NE,1,1,0,0,0,0,0
201906897,NE,0,1,1,1,1,1,1
201906898,NE,0,0,1,1,0,0,0
201906899,NE,1,1,1,1,1,1,1
201906900,NE,0,1,1,1,1,1,0
201906901,NE,0,1,1,1,1,1,0
201906902,NE,0,0,0,1,1,0,0
201906903,NE,0,1,1,1,1,1,0
201906904,NE,0,1,1,1,0,0,0
201906905,NE,0,-1,-1,-1,-1,-1,-1
201906906,NE,0,1,1,1,0,0,0
201906907,NE,0,0,0,1,1,0,0
201906908,NE,0,1,1,1,1,1,1
201906909,NE,0,0,1,1,0,0,0
201906910,NE,0,0,0,1,1,1,0
201906911,NE,0,1,1,1,1,1,1
201906912,NE,0,0,0,1,1,1,1
201906913,NE,0,1,1,1,1,1,0
201906914,NE,0,1,1,1,1,1,1
201906915,NE,0,0,0,0,0,0,0
201906916,NE,0,1,1,0,1,1,1
201906917,NE,0,0,0,1,0,1,0
201906918,NE,0,0,0,1,0,0,0
201906919,NE,0,1,1,1,1,1,1
201906920,NE,0,0,0,1,1,1,0
201906921,NE,0,0,0,0,0,0,0
201906922,NE,0,0,1,0,1,1,0
201906923,NE,1,1,1,1,1,1,1
201906924,NE,0,1,1,1,1,1,1
201906925,NE,0,0,0,1,0,1,0
201906926,NE,0,1,1,1,1,1,0
201906927,NE,0,0,0,0,1,0,0
201906928,NE,0,0,0,1,1,1,0
201906929,NE,0,0,0,0,0,0,0
201906930,NE,0,0,0,0,1,1,1
201906931,NE,0,1,1,0,0,0,0
201906932,NE,0,1,1,0,1,1,0
201906933,NE,0,0,0,0,0,1,0
201906934,NE,0,1,0,1,1,1,1
201906935,NE,0,0,1,1,0,0,0
201906936,NE,1,1,1,1,1,1,0
201906937,NE,0,0,0,1,1,0,0
201906938,NE,0,0,1,0,0,0,1
201906939,NE,0,1,0,1,0,0,0
201906940,NE,1,1,0,1,1,1,0
201906941,NE,0,1,1,0,0,1,0
201906942,NE,0,0,1,1,1,0,0
201906943,NE,0,0,0,0,0,0,0
201906944,NE,0,1,1,1,1,1,1
201906945,NE,0,1,0,1,1,1,0
201906946,NE,0,0,0,1,1,1,1
201906947,NE,1,0,0,1,1,1,1
201906948,NE,1,0,0,0,0,0,0
201906949,NE,0,1,1,1,1,1,0
201906950,NE,0,0,1,1,1,1,0
201906951,NE,0,0,0,0,0,0,0
201906952,NE,0,1,1,1,1,1,0
201906953,NE,0,1,1,1,1,1,0
201906954,NE,0,1,1,1,0,0,0
201906955,NE,0,1,1,1,1,1,0
201906956,NE,1,0,0,0,0,0,0
201906957,NE,1,1,1,1,1,1,1
201906958,NE,0,0,0,0,1,1,1
201906959,NE,0,1,0,0,0,0,0
201906960,NE,0,0,0,1,0,0,0
201906961,NE,1,0,0,0,0,0,0
201906962,NE,0,1,1,0,1,1,1
201906963,NE,1,1,1,1,1,1,1
201906964,NE,1,1,1,1,1,1,1
201906965,NE,0,0,0,1,0,1,0
201906966,NE,0,0,0,1,0,1,0
201906967,NE,0,0,0,1,0,1,0
201906968,NE,0,1,0,1,1,1,0
201906969,NE,0,0,0,0,0,0,0
201906970,NE,0,0,0,1,0,0,0
201906971,NE,1,1,1,1,1,1,1
201906972,NE,0,1,1,1,1,1,1
201906973,NE,0,1,1,1,1,1,0
201906974,NE,0,0,0,1,0,1,0
201906975,NE,0,0,0,1,0,1,0
201906976,NE,0,0,0,1,0,0,0
201906977,NE,0,0,0,0,0,0,0
201906978,NE,0,1,1,1,1,1,1
201906979,NE,0,1,1,1,1,1,0
201906980,NE,0,1,1,1,1,1,0
201906981,NE,0,1,1,1,1,1,0
201906982,NE,0,1,1,1,1,1,0
201906983,NE,0,0,0,1,0,1,0
201906984,NE,1,1,1,1,1,1,1
201906985,NE,0,0,0,0,1,0,0
201906986,NE,0,0,0,1,0,1,0
201906987,NE,1,0,0,0,0,0,0
201906988,NE,0,1,0,1,1,1,0
201906989,NE,0,0,0,1,0,1,0
201906990,NH,1,1,1,1,1,1,1
201906991,NH,0,0,0,0,0,0,0
201906992,NH,1,1,1,1,1,1,1
201906993,NH,0,0,0,0,1,1,1
201906994,NH,0,0,0,0,0,0,0
201906995,NH,1,0,0,0,0,0,0
201906996,NH,0,0,0,0,0,0,0
201906997,NH,1,0,0,0,0,0,0
201906998,NH,1,0,0,0,0,0,0
201906999,NH,0,1,1,1,1,1,1
201907000,NH,0,0,0,1,0,1,0
201907001,NH,0,0,1,0,0,0,0
201907002,NH,1,0,0,0,0,0,0
201907003,NH,0,0,0,0,0,0,0
201907004,NH,0,0,0,0,0,0,0
201907005,NH,0,1,1,1,1,1,1
201907006,NH,0,0,0,0,0,0,0
201907007,NH,0,0,0,1,1,1,1
201907008,NH,0,0,0,1,0,1,1
201907009,NH,1,1,1,1,1,1,1
201907010,NH,0,0,0,0,0,0,0
201907011,NH,1,0,0,0,0,0,0
201907012,NH,0,0,0,0,0,0,0
201907013,NH,0,1,1,1,1,1,1
201907014,NH,0,1,1,1,1,1,1
201907015,NH,0,1,1,1,1,0,0
201907016,NH,0,0,0,0,0,0,0
201907017,NH,0,1,1,1,1,0,1
201907018,NH,0,1,1,1,1,1,1
201907019,NH,1,1,0,0,1,0,0
201907020,NH,0,0,0,0,1,1,0
201907021,NH,0,0,0,0,1,1,0
201907022,NH,0,1,1,1,1,1,0
201907023,NH,0,1,1,1,1,1,0
201907024,NH,0,1,1,1,1,1,0
201907025,NH,0,0,0,0,0,0,0
201907026,NH,1,0,0,0,0,0,0
201907027,NH,0,1,1,1,1,1,1
201907028,NH,0,0,0,1,1,1,1
201907029,NH,0,0,0,1,1,1,1
201907030,NH,0,0,0,1,1,1,1
201907031,NH,1,1,1,1,1,1,1
201907032,NH,0,0,1,1,0,0,0
201907033,NH,0,0,0,0,0,0,0
201907034,NH,0,1,1,1,1,1,1
201907035,NH,1,1,0,1,1,1,1
201907036,NH,0,1,0,0,0,1,1
201907037,NH,0,0,0,0,0,0,0
201907038,NH,0,1,0,0,0,0,1
201907039,NH,0,0,0,1,0,0,0
201907040,NH,0,0,0,1,0,0,0
201907041,NH,1,0,0,1,0,0,0
201907042,NH,0,0,0,0,0,0,0
201907043,NH,0,0,0,0,0,0,0
201907044,NH,0,0,0,0,0,0,0
201907045,NH,1,1,1,1,1,1,0
201907046,NH,0,1,1,1,1,1,0
201907047,NH,1,1,1,1,1,1,0
201907048,NH,0,0,0,0,0,0,0
201907049,NH,0,0,0,0,0,0,0
201907050,NH,0,1,1,1,1,1,0
201907051,NH,0,0,0,0,0,0,0
201907052,NH,0,1,0,0,0,0,1
201907053,NH,1,1,1,1,1,1,0
201907054,NH,1,1,1,1,1,1,0
201907055,NH,0,0,0,0,0,0,0
201907056,NH,0,0,0,0,0,0,0
201907057,NH,0,1,1,1,1,1,1
201907058,NH,0,1,1,1,1,1,1
201907059,NH,0,0,0,1,0,0,0
201907060,NJ,0,0,1,0,1,1,0
201907061,NJ,0,1,1,1,1,0,1
201907062,NJ,1,1,0,0,0,0,0
201907063,NJ,0,1,0,1,0,0,0
201907064,NJ,1,1,0,0,0,0,0
201907065,NJ,1,0,0,1,0,0,0
201907066,NJ,1,0,0,1,0,0,0
201907067,NJ,0,0,0,0,0,0,0
201907068,NJ,1,0,0,0,1,0,0
201907069,NJ,0,0,0,1,0,0,0
201907070,NJ,0,0,0,0,1,0,0
201907071,NJ,0,1,1,1,0,0,0
201907072,NJ,1,0,0,0,1,0,0
201907073,NJ,0,0,0,1,0,0,0
201907074,NJ,1,0,0,0,1,0,0
201907075,NJ,0,1,0,1,0,0,0
201907076,NJ,0,1,0,1,1,1,1
201907077,NJ,0,0,1,1,0,0,0
201907078,NJ,0,0,1,1,1,1,1
201907079,NJ,0,1,1,1,1,1,1
201907080,NJ,0,0,1,1,1,1,0
201907081,NJ,1,1,0,1,1,0,0
201907082,NJ,1,1,1,1,1,1,1
201907083,NJ,0,1,1,1,1,1,0
201907084,NJ,0,1,1,1,1,0,1
201907085,NJ,1,1,1,1,1,1,1
201907086,NJ,1,0,1,0,1,0,0
201907087,NJ,1,0,1,1,1,1,1
201907088,NJ,1,0,1,1,1,1,1
201907089,NJ,0,0,0,0,0,0,0
201907090,NJ,1,0,0,0,0,0,0
201907091,NJ,0,0,0,0,0,0,1
201907092,NJ,0,0,0,0,0,0,0
201907093,NJ,0,1,1,1,1,1,1
201907094,NJ,0,1,1,0,0,0,1
201907095,NJ,1,0,0,0,0,0,0
201907096,NJ,1,0,1,0,1,0,0
201907097,NJ,0,0,0,0,1,0,1
201907098,NJ,0,0,0,0,1,0,0
201907099,NJ,0,1,1,1,1,1,0
201907100,NJ,0,0,1,1,0,0,0
201907101,NJ,0,0,0,1,0,0,0
201907102,NJ,0,0,0,1,0,0,0
201907103,NJ,1,0,1,0,1,0,0
201907104,NJ,1,1,1,1,1,1,0
201907105,NJ,1,0,0,0,0,0,0
201907106,NJ,0,0,0,0,1,1,1
201907107,NJ,0,0,0,0,0,0,0
201907108,NJ,0,1,1,1,1,0,1
201907109,NJ,0,0,0,1,0,0,0
201907110,NJ,0,0,0,0,1,0,0
201907111,NJ,0,0,0,1,0,0,0
201907112,NJ,1,0,1,1,1,0,0
201907113,NJ,0,0,0,0,0,0,0
201907114,NJ,0,0,0,0,0,0,0
201907115,NJ,1,0,0,1,0,0,0
201907116,NJ,0,0,0,0,0,0,0
201907117,NJ,1,0,0,1,0,0,0
201907118,NJ,0,0,0,1,1,1,0
201907119,NJ,0,0,0,0,0,0,0
201907120,NJ,0,1,1,1,0,1,0
201907121,NJ,0,0,0,1,0,0,0
201907122,NJ,0,1,1,1,1,1,1
201907123,NJ,1,0,0,0,0,0,0
201907124,NJ,0,1,1,0,0,0,0
201907125,NJ,1,0,0,0,1,0,0
201907126,NJ,0,0,0,1,0,0,0
201907127,NJ,1,0,0,1,0,0,0
201907128,NJ,1,0,0,1,1,1,1
201907129,NJ,0,0,0,1,1,0,0
201907130,NJ,1,0,0,1,0,0,0
201907131,NJ,1,0,0,1,0,0,0
201907132,NJ,1,0,0,1,0,0,0
201907133,NJ,0,0,0,0,0,0,0
201907134,NJ,1,1,1,1,1,1,1
201907135,NJ,1,0,0,0,0,0,0
201907136,NJ,0,0,0,1,0,0,0
201907137,NJ,0,0,0,1,0,0,0
201907138,NJ,1,0,0,0,1,0,0
201907139,NJ,0,0,0,0,0,0,0
201907140,NJ,0,1,1,1,1,1,0
201907141,NJ,0,0,0,0,0,0,0
201907142,NJ,0,0,0,0,0,0,0
201907143,NJ,1,0,0,0,0,0,0
201907144,NJ,0,0,1,1,1,1,0
201907145,NJ,0,1,0,0,0,0,0
201907146,NJ,0,0,0,0,0,0,0
201907147,NJ,0,1,1,1,1,1,1
201907148,NJ,0,1,1,1,0,0,0
201907149,NJ,1,0,0,0,0,0,0
201907150,NJ,0,1,1,1,1,0,0
201907151,NJ,0,1,0,1,0,0,0
201907152,NJ,0,1,1,0,1,1,0
201907153,NJ,0,0,0,1,1,0,0
201907154,NJ,1,0,0,0,0,0,0
201907155,NJ,1,0,0,0,0,0,0
201907156,NJ,0,1,1,1,1,0,0
201907157,NJ,0,0,0,1,0,0,0
201907158,NJ,0,1,1,1,1,1,0
201907159,NJ,0,0,0,0,0,0,0
201907160,NJ,0,0,0,0,1,0,0
201907161,NJ,0,1,0,1,0,0,0
201907162,NJ,0,0,0,1,0,0,0
201907163,NJ,1,0,0,0,1,0,1
201907164,NJ,0,0,0,1,1,0,0
201907165,NJ,0,0,0,1,1,1,0
201907166,NJ,1,1,1,1,1,1,1
201907167,NJ,0,0,0,1,0,0,0
201907168,NJ,1,0,1,1,1,1,0
201907169,NJ,1,0,0,0,0,0,0
201907170,NJ,0,0,0,0,0,0,0
201907171,NJ,0,1,0,0,0,0,0
201907172,NJ,0,1,0,1,0,0,0
201907173,NJ,0,0,1,1,0,0,0
201907174,NJ,0,0,1,0,1,0,0
201907175,NJ,0,1,1,0,1,1,0
201907176,NJ,1,1,1,1,1,0,0
201907177,NJ,0,0,0,0,0,0,0
201907178,NJ,1,0,1,0,1,0,0
201907179,NJ,1,0,0,0,1,0,0
201907180,NJ,0,0,1,0,1,0,0
201907181,NJ,0,1,0,0,0,0,0
201907182,NJ,0,0,0,1,0,0,0
201907183,NJ,0,1,1,1,1,0,1
201907184,NJ,0,0,0,1,0,0,0
