state,case_state,year,lgbtq_total,govt_total,lgbtq_perc,govt_fund,t,state_policy,temp_id,t2,l_lgbtq_total,l_state_policy,l_govt_fund,l2_lgbtq_total,l2_state_policy,l2_govt_fund,l3_lgbtq_total,l3_state_policy,l3_govt_fund,l4_lgbtq_total,l4_state_policy,l4_govt_fund,l5_lgbtq_total,l5_state_policy,l5_govt_fund,l6_lgbtq_total,l6_state_policy,l6_govt_fund,l_lgbtq_perc,l2_lgbtq_perc,l3_lgbtq_perc,l4_lgbtq_perc,l5_lgbtq_perc,l6_lgbtq_perc,fd_govt_fund,fd_l_govt_fund,fd_l2_govt_fund,fd_l3_govt_fund,fd_l4_govt_fund
north carolina,27,2019,69,216,23.232323232323232,72.72727272727273,6,18.29268292682927,277,36,11,25,88.23529411764706,28,9.75609756097561,74.55621301775149,28,13.414634146341465,81.25,46,70.1219512195122,73.68421052631578,70,40.853658536585364,74.18478260869566,23,68.90243902439023,83.97790055248619,12.941176470588237,16.56804733727811,13.461538461538462,17.293233082706767,19.021739130434785,12.70718232044199,-15.508021390374324,13.67908109989557,-6.693786982248511,7.5657894736842195,-0.5005720823798754
north dakota,28,2019,5,24,15.151515151515152,72.72727272727273,6,6.707317073170732,278,36,69,18.29268292682927,72.72727272727273,11,25,88.23529411764706,28,9.75609756097561,74.55621301775149,28,13.414634146341465,81.25,46,70.1219512195122,73.68421052631578,70,40.853658536585364,74.18478260869566,23.232323232323232,12.941176470588237,16.56804733727811,13.461538461538462,17.293233082706767,19.021739130434785,0,-15.508021390374324,13.67908109989557,-6.693786982248511,7.5657894736842195
nebraska,29,2019,25,130,17.24137931034483,89.65517241379311,6,6.097560975609756,279,36,5,6.707317073170732,72.72727272727273,69,18.29268292682927,72.72727272727273,11,25,88.23529411764706,28,9.75609756097561,74.55621301775149,28,13.414634146341465,81.25,46,70.1219512195122,73.68421052631578,15.151515151515152,23.232323232323232,12.941176470588237,16.56804733727811,13.461538461538462,17.293233082706767,16.927899686520377,0,-15.508021390374324,13.67908109989557,-6.693786982248511
new hampshire,30,2019,17,44,24.285714285714285,62.857142857142854,6,52.4390243902439,280,36,25,6.097560975609756,89.65517241379311,5,6.707317073170732,72.72727272727273,69,18.29268292682927,72.72727272727273,11,25,88.23529411764706,28,9.75609756097561,74.55621301775149,28,13.414634146341465,81.25,17.24137931034483,15.151515151515152,23.232323232323232,12.941176470588237,16.56804733727811,13.461538461538462,-26.798029556650256,16.927899686520377,0,-15.508021390374324,13.67908109989557
new jersey,31,2019,84,225,26.837060702875398,71.8849840255591,6,78.65853658536585,281,36,17,52.4390243902439,62.857142857142854,25,6.097560975609756,89.65517241379311,5,6.707317073170732,72.72727272727273,69,18.29268292682927,72.72727272727273,11,25,88.23529411764706,28,9.75609756097561,74.55621301775149,24.285714285714285,17.24137931034483,15.151515151515152,23.232323232323232,12.941176470588237,16.56804733727811,9.027841168416252,-26.798029556650256,16.927899686520377,0,-15.508021390374324
new mexico,32,2019,12,56,17.391304347826086,81.15942028985508,6,63.41463414634146,282,36,84,78.65853658536585,71.8849840255591,17,52.4390243902439,62.857142857142854,25,6.097560975609756,89.65517241379311,5,6.707317073170732,72.72727272727273,69,18.29268292682927,72.72727272727273,11,25,88.23529411764706,26.837060702875398,24.285714285714285,17.24137931034483,15.151515151515152,23.232323232323232,12.941176470588237,9.274436264295971,9.027841168416252,-26.798029556650256,16.927899686520377,0
nevada,33,2019,28,46,42.42424242424242,69.6969696969697,6,79.26829268292683,283,36,12,63.41463414634146,81.15942028985508,84,78.65853658536585,71.8849840255591,17,52.4390243902439,62.857142857142854,25,6.097560975609756,89.65517241379311,5,6.707317073170732,72.72727272727273,69,18.29268292682927,72.72727272727273,17.391304347826086,26.837060702875398,24.285714285714285,17.24137931034483,15.151515151515152,23.232323232323232,-11.462450592885375,9.274436264295971,9.027841168416252,-26.798029556650256,16.927899686520377
new york,34,2019,232,494,26.976744186046513,57.44186046511628,6,89.02439024390245,284,36,28,79.26829268292683,69.6969696969697,12,63.41463414634146,81.15942028985508,84,78.65853658536585,71.8849840255591,17,52.4390243902439,62.857142857142854,25,6.097560975609756,89.65517241379311,5,6.707317073170732,72.72727272727273,42.42424242424242,17.391304347826086,26.837060702875398,24.285714285714285,17.24137931034483,15.151515151515152,-12.255109231853424,-11.462450592885375,9.274436264295971,9.027841168416252,-26.798029556650256
ohio,35,2019,130,485,21.1038961038961,78.73376623376623,6,14.02439024390244,285,36,232,89.02439024390245,57.44186046511628,28,79.26829268292683,69.6969696969697,12,63.41463414634146,81.15942028985508,84,78.65853658536585,71.8849840255591,17,52.4390243902439,62.857142857142854,25,6.097560975609756,89.65517241379311,26.976744186046513,42.42424242424242,17.391304347826086,26.837060702875398,24.285714285714285,17.24137931034483,21.291905768649954,-12.255109231853424,-11.462450592885375,9.274436264295971,9.027841168416252
oklahoma,36,2019,25,108,17.24137931034483,74.48275862068967,6,8.536585365853659,286,36,130,14.02439024390244,78.73376623376623,232,89.02439024390245,57.44186046511628,28,79.26829268292683,69.6969696969697,12,63.41463414634146,81.15942028985508,84,78.65853658536585,71.8849840255591,17,52.4390243902439,62.857142857142854,21.1038961038961,26.976744186046513,42.42424242424242,17.391304347826086,26.837060702875398,24.285714285714285,-4.251007613076567,21.291905768649954,-12.255109231853424,-11.462450592885375,9.274436264295971
oregon,37,2019,47,151,25.683060109289617,82.5136612021858,6,79.8780487804878,287,36,25,8.536585365853659,74.48275862068967,130,14.02439024390244,78.73376623376623,232,89.02439024390245,57.44186046511628,28,79.26829268292683,69.6969696969697,12,63.41463414634146,81.15942028985508,84,78.65853658536585,71.8849840255591,17.24137931034483,21.1038961038961,26.976744186046513,42.42424242424242,17.391304347826086,26.837060702875398,8.030902581496136,-4.251007613076567,21.291905768649954,-12.255109231853424,-11.462450592885375
pennsylvania,38,2019,121,438,20.68376068376068,74.87179487179488,6,45.1219512195122,288,36,47,79.8780487804878,82.5136612021858,25,8.536585365853659,74.48275862068967,130,14.02439024390244,78.73376623376623,232,89.02439024390245,57.44186046511628,28,79.26829268292683,69.6969696969697,12,63.41463414634146,81.15942028985508,25.683060109289617,17.24137931034483,21.1038961038961,26.976744186046513,42.42424242424242,17.391304347826086,-7.6418663303909256,8.030902581496136,-4.251007613076567,21.291905768649954,-12.255109231853424
rhode island,39,2019,11,43,17.46031746031746,68.25396825396825,6,85.36585365853658,289,36,121,45.1219512195122,74.87179487179488,47,79.8780487804878,82.5136612021858,25,8.536585365853659,74.48275862068967,130,14.02439024390244,78.73376623376623,232,89.02439024390245,57.44186046511628,28,79.26829268292683,69.6969696969697,20.68376068376068,25.683060109289617,17.24137931034483,21.1038961038961,26.976744186046513,42.42424242424242,-6.617826617826623,-7.6418663303909256,8.030902581496136,-4.251007613076567,21.291905768649954
south carolina,40,2019,16,83,15.09433962264151,78.30188679245283,6,8.536585365853659,290,36,11,85.36585365853658,68.25396825396825,121,45.1219512195122,74.87179487179488,47,79.8780487804878,82.5136612021858,25,8.536585365853659,74.48275862068967,130,14.02439024390244,78.73376623376623,232,89.02439024390245,57.44186046511628,17.46031746031746,20.68376068376068,25.683060109289617,17.24137931034483,21.1038961038961,26.976744186046513,10.04791853848458,-6.617826617826623,-7.6418663303909256,8.030902581496136,-4.251007613076567
south dakota,41,2019,4,42,8.16326530612245,85.71428571428571,6,3.6585365853658534,291,36,16,8.536585365853659,78.30188679245283,11,85.36585365853658,68.25396825396825,121,45.1219512195122,74.87179487179488,47,79.8780487804878,82.5136612021858,25,8.536585365853659,74.48275862068967,130,14.02439024390244,78.73376623376623,15.09433962264151,17.46031746031746,20.68376068376068,25.683060109289617,17.24137931034483,21.1038961038961,7.4123989218328745,10.04791853848458,-6.617826617826623,-7.6418663303909256,8.030902581496136
tennessee,42,2019,44,234,14.76510067114094,78.52348993288591,6,4.2682926829268295,292,36,4,3.6585365853658534,85.71428571428571,16,8.536585365853659,78.30188679245283,11,85.36585365853658,68.25396825396825,121,45.1219512195122,74.87179487179488,47,79.8780487804878,82.5136612021858,25,8.536585365853659,74.48275862068967,8.16326530612245,15.09433962264151,17.46031746031746,20.68376068376068,25.683060109289617,17.24137931034483,-7.1907957813998,7.4123989218328745,10.04791853848458,-6.617826617826623,-7.6418663303909256
texas,43,2019,81,276,21.09375,71.875,6,12.195121951219512,293,36,44,4.2682926829268295,78.52348993288591,4,3.6585365853658534,85.71428571428571,16,8.536585365853659,78.30188679245283,11,85.36585365853658,68.25396825396825,121,45.1219512195122,74.87179487179488,47,79.8780487804878,82.5136612021858,14.76510067114094,8.16326530612245,15.09433962264151,17.46031746031746,20.68376068376068,25.683060109289617,-6.648489932885909,-7.1907957813998,7.4123989218328745,10.04791853848458,-6.617826617826623
utah,44,2019,61,177,25.416666666666664,73.75,6,33.53658536585366,294,36,81,12.195121951219512,71.875,44,4.2682926829268295,78.52348993288591,4,3.6585365853658534,85.71428571428571,16,8.536585365853659,78.30188679245283,11,85.36585365853658,68.25396825396825,121,45.1219512195122,74.87179487179488,21.09375,14.76510067114094,8.16326530612245,15.09433962264151,17.46031746031746,20.68376068376068,1.875,-6.648489932885909,-7.1907957813998,7.4123989218328745,10.04791853848458
virginia,45,2019,57,258,19.587628865979383,88.65979381443299,6,12.804878048780488,295,36,61,33.53658536585366,73.75,81,12.195121951219512,71.875,44,4.2682926829268295,78.52348993288591,4,3.6585365853658534,85.71428571428571,16,8.536585365853659,78.30188679245283,11,85.36585365853658,68.25396825396825,25.416666666666664,21.09375,14.76510067114094,8.16326530612245,15.09433962264151,17.46031746031746,14.909793814432987,1.875,-6.648489932885909,-7.1907957813998,7.4123989218328745
vermont,46,2019,16,54,23.52941176470588,79.41176470588235,6,84.14634146341463,296,36,57,12.804878048780488,88.65979381443299,61,33.53658536585366,73.75,81,12.195121951219512,71.875,44,4.2682926829268295,78.52348993288591,4,3.6585365853658534,85.71428571428571,16,8.536585365853659,78.30188679245283,19.587628865979383,25.416666666666664,21.09375,14.76510067114094,8.16326530612245,15.09433962264151,-9.24802910855064,14.909793814432987,1.875,-6.648489932885909,-7.1907957813998
washington,47,2019,83,305,20.85427135678392,76.63316582914574,6,79.8780487804878,297,36,16,84.14634146341463,79.41176470588235,57,12.804878048780488,88.65979381443299,61,33.53658536585366,73.75,81,12.195121951219512,71.875,44,4.2682926829268295,78.52348993288591,4,3.6585365853658534,85.71428571428571,23.52941176470588,19.587628865979383,25.416666666666664,21.09375,14.76510067114094,8.16326530612245,-2.778598876736609,-9.24802910855064,14.909793814432987,1.875,-6.648489932885909
wisconsin,48,2019,94,311,21.91142191142191,72.49417249417249,6,36.58536585365854,298,36,83,79.8780487804878,76.63316582914574,16,84.14634146341463,79.41176470588235,57,12.804878048780488,88.65979381443299,61,33.53658536585366,73.75,81,12.195121951219512,71.875,44,4.2682926829268295,78.52348993288591,20.85427135678392,23.52941176470588,19.587628865979383,25.416666666666664,21.09375,14.76510067114094,-4.13899333497325,-2.778598876736609,-9.24802910855064,14.909793814432987,1.875
west virginia,49,2019,10,104,8.547008547008547,88.88888888888889,6,12.195121951219512,299,36,94,36.58536585365854,72.49417249417249,83,79.8780487804878,76.63316582914574,16,84.14634146341463,79.41176470588235,57,12.804878048780488,88.65979381443299,61,33.53658536585366,73.75,81,12.195121951219512,71.875,21.91142191142191,20.85427135678392,23.52941176470588,19.587628865979383,25.416666666666664,21.09375,16.394716394716397,-4.13899333497325,-2.778598876736609,-9.24802910855064,14.909793814432987
wyoming,50,2019,11,42,24.444444444444443,93.33333333333333,6,10.975609756097562,300,36,10,12.195121951219512,88.88888888888889,94,36.58536585365854,72.49417249417249,83,79.8780487804878,76.63316582914574,16,84.14634146341463,79.41176470588235,57,12.804878048780488,88.65979381443299,61,33.53658536585366,73.75,8.547008547008547,21.91142191142191,20.85427135678392,23.52941176470588,19.587628865979383,25.416666666666664,4.444444444444443,16.394716394716397,-4.13899333497325,-2.778598876736609,-9.24802910855064
